1180.2089	-0.1
1179.7992	0
1179.3895	0.2
1178.9799	1
1178.5702	-1.4
1178.1605	0.30000001
1177.7509	1.3
1177.3412	0.40000001
1176.9314	-1.9
1176.5217	-2
1176.1121	-2.2
1175.7023	-1.6
1175.2926	0.5
1174.8828	0.5
1174.4731	-1
1174.0634	2.5999999
1173.6536	1.9
1173.2439	-1.9
1172.8341	-0.69999999
1172.4243	1.6
1172.0145	2
1171.6047	-0.40000001
1171.1949	-5
1170.7852	-2.5999999
1170.3754	0.30000001
1169.9656	-1.6
1169.5558	-1.1
1169.146	-2.2
1168.7362	-1.4
1168.3263	0.60000002
1167.9165	3.8
1167.5067	2.4000001
1167.0968	0.60000002
1166.687	-0.69999999
1166.2771	0.80000001
1165.8673	1.4
1165.4574	3.5
1165.0475	-2.4000001
1164.6377	-2.3
1164.2278	-0.40000001
1163.8179	-0.60000002
1163.408	-0.80000001
1162.998	0
1162.5881	-0.69999999
1162.1782	-1.1
1161.7683	0.30000001
1161.3584	0.80000001
1160.9485	0.60000002
1160.5386	0.69999999
1160.1287	1.1
1159.7186	2.0999999
1159.3087	2.5
1158.8988	1.6
1158.4888	2.2
1158.0789	-0.2
1157.6688	-1.1
1157.2589	1.1
1156.8489	-0.89999998
1156.4388	0
1156.0289	-1.8
1155.6189	-3.4000001
1155.2089	-2.7
1154.7988	0.60000002
1154.3888	0.30000001
1153.9789	-1.1
1153.5688	1.6
1153.1588	0.80000001
1152.7487	-0.2
1152.3386	0.40000001
1151.9286	-3.7
1151.5186	-0.40000001
1151.1085	4
1150.6984	2.4000001
1150.2883	1.1
1149.8783	1.2
1149.4681	1.3
1149.0581	1.3
1148.6479	-0.30000001
1148.2379	3.8
1147.8278	1.7
1147.4176	-1
1147.0076	-1.6
1146.5974	-0.60000002
1146.1873	1.1
1145.7771	-2.0999999
1145.3669	-2.5999999
1144.9568	-3.2
1144.5466	-1.3
1144.1365	0
1143.7263	-0.1
1143.3162	2.5999999
1142.906	1.9
1142.4958	1.3
1142.0857	0.80000001
1141.6754	0.60000002
1141.2653	1.9
1140.8551	1.8
1140.4448	-0.69999999
1140.0347	1.1
1139.6244	-0.5
1139.2142	-0.30000001
1138.804	0.2
1138.3937	0.1
1137.9835	1.1
1137.5732	-0.40000001
1137.163	0
1136.7527	0.69999999
1136.3424	0.80000001
1135.9321	1.5
1135.5219	1.7
1135.1116	-0.69999999
1134.7013	-2
1134.291	-6.0999999
1133.8807	-5.1999998
1133.4705	-3.8
1133.0602	1
1132.6498	-3
1132.2395	0.40000001
1131.8292	-0.40000001
1131.4188	-1.5
1131.0085	1.9
1130.5981	-0.5
1130.1879	-3
1129.7775	-3.4000001
1129.3672	-0.40000001
1128.9568	-1
1128.5464	-1.5
1128.136	-1.5
1127.7257	-1.1
1127.3153	2.4000001
1126.9049	1
1126.4945	-0.2
1126.0841	-0.5
1125.6737	-0.5
1125.2633	-0.1
1124.8529	2.7
1124.4425	0.80000001
1124.032	0.1
1123.6216	1.1
1123.2112	-0.69999999
1122.8007	-2.8
1122.3903	-1.2
1121.9799	-1
1121.5693	0
