800	2.9000001
800.2146	3.2083433
800.4292	2.6067698
800.6438	2.0151734
800.8584	3.7462461
801.07294	2.8394094
801.28754	2.5536258
801.50214	2.9070981
801.71674	2.6931167
801.93134	2.4466789
802.14594	2.0168896
802.36053	1.8999999
802.57513	2.6652997
802.78967	2.6705709
803.00427	2.3707516
803.21887	2.5291326
803.43347	2.142056
803.64807	2
803.86267	2.9910145
804.07727	2.6142604
804.29187	2.8568387
804.50641	3.6088092
804.72101	3.0395231
804.93561	2.1919279
805.15021	2.5316892
805.36481	2.7
805.57941	2.3964598
805.79401	2.3
806.00861	2.6031716
806.22321	2.1696725
806.43774	2.757077
806.65234	2.8486621
806.86694	2.8756371
807.08154	2.7488325
807.29614	2.85109
807.51074	2.3714082
807.72534	2.6527588
807.93994	2.9508419
808.15448	2.7738326
808.36908	2.8507147
808.58368	2.6740236
808.79828	2.1483669
809.01288	4.1817656
809.22748	3.3959711
809.44208	3.8020351
809.65668	3.6491733
809.87122	2.3734114
810.08582	2.4504442
810.30042	2.3748734
810.51501	2.6000414
810.72961	2.7749572
810.94421	3.099673
811.15881	2.9753408
811.37341	2.9000001
811.58801	2.8251772
811.80255	3.248745
812.01715	2.6524103
812.23175	2.9232388
812.44635	3.2494473
812.66095	3.0759244
812.87555	2.4773798
813.09015	2.6731408
813.30475	2.576211
813.51929	2.6491289
813.73389	2.7
813.94849	3.1471317
814.16309	3.0020106
814.37769	2.9744654
814.59229	3.0744336
814.80688	2.2071781
815.02148	3.8341691
815.23602	3.3101351
815.45062	2.7513306
815.66522	2.4027886
815.87982	2.9686291
816.09442	3.2
816.30902	3.3484716
816.52362	3.84535
816.73822	2.9611936
816.95282	3.0451384
817.16736	2.7550087
817.38196	2.5258665
817.59656	4.2048197
817.81116	3.6885285
818.02576	3.2259128
818.24036	3.0518744
818.45496	2.6297398
818.66956	3.6104136
818.88409	3.4078658
819.09869	3.6439538
819.31329	3.5780554
819.52789	3.2781289
819.74249	3.2
819.95709	3.2
820.17169	3.4956439
820.38629	3.3782773
820.60083	4.6298957
820.81543	3.5486825
821.03003	2.8522623
821.24463	3.3907554
821.45923	3.5261664
821.67383	3.7953205
821.88843	4.2691336
822.10303	3.5143721
822.31763	2.6834598
822.53217	4.0495491
822.74677	3.2718766
822.96136	3.4638422
823.17596	3.3312533
823.39056	4.6749187
823.60516	4.0938621
823.81976	3.9212177
824.03436	4.1474714
824.2489	3.6838741
824.4635	4.0898309
824.6781	4.5948176
824.8927	4.6999998
825.1073	4.1104789
825.3219	3.3841927
825.5365	3.8631499
825.7511	4.3210397
825.96564	4.8420591
826.18024	4.3369422
826.39484	4.1736693
826.60944	4.1999998
826.82404	3.9052346
827.03864	4.8316298
827.25323	4.0210485
827.46783	4.1157675
827.68237	4.0789671
